hotel_name	location	room_type	features	original_price	discounted_price
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Economy Double Room, Non Smoking	Sleeps 3 | Free WiFi | 13 sq m | 1 Double Bed | Collect and Redeem	€136	€98
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Non Smoking (Remodeled Floor)	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€145	€104
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Women only, Non Smoking	Sleeps 4 | Free WiFi | 17 sq m | 2 Single Beds | Collect and Redeem	€145	€104
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Double Room, Non Smoking	Sleeps 3 | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€149	€107
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 20 sq m | 2 Single Beds | Collect and Redeem	€149	€107
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Room, Non Smoking(Remodeled Floor)	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€157	€113
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Semidouble with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 13 sq m | 1 Double Bed | Collect and Redeem	€173	€124
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€177	€127
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Ladies Twin with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 17 sq m | 2 Single Beds | Collect and Redeem	€181	€130
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€181	€130
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Double with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€185	€133
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin with Breakfast, Non Smoking (breakfast charge for 6yo & under)	Sleeps 2 | Breakfast buffet | Free WiFi | 20 sq m | 2 Single Beds | Collect and Redeem	€185	€133
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Semidouble Non Smoking	Free WiFi | 13 sq m | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€138	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin with Breakfast, Non Smoking(Remodeled Floor)	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€193	€139
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double Non-Smoking	Free WiFi | 18 sq m | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€142	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Non Smoking	Free WiFi | 19 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€151	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room, Non Smoking	Sleeps 5 | Free WiFi | 24 sq m | 3 Single Beds | Collect and Redeem	€212	€152
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple with Breakfast, Non Smoking	Sleeps 3 | Breakfast buffet | Free WiFi | 24 sq m | 3 Single Beds | Collect and Redeem	€265	€191
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 3 | Free WiFi | 3 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Ladies Single with Breakfast, Non Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Non Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Single Room, Women only, Non Smoking	Sleeps 2 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 1 | Free WiFi | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin with Breakfast, Non Smoking	Sleeps 2 | Free WiFi | 17 sq m | 2 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Non Smoking (Remodeled Floor)	Sleeps 2 | Free WiFi | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 17 sq m | 2 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Non Smoking	Sleeps 2 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room, Non Smoking (Remodeled Floor)	Sleeps 5 | Free WiFi | 3 Single Beds	sold out	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Double Room, Non Smoking	Sleeps 3 | Free WiFi | 1 Double Bed | Collect and Redeem	€128	€94
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Deluxe Double Room, Non Smoking	Sleeps 3 | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€140	€103
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€149	€108
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Double Room with Breakfast, Non Smoking	Sleeps 2 | Free WiFi | Breakfast buffet | 1 Double Bed | Collect and Redeem	€165	€120
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Standard Twin Room, 2 Double Beds, Non Smoking	Sleeps 4 | Free WiFi | 25 sq m | 2 Double Beds | Collect and Redeem	€165	€121
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Semi Double Room-Non-Smoking	Sleeps 2 | Free WiFi | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€127	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Deluxe Double Room with Breakfast, Non Smoking	Sleeps 3 | Free WiFi | Breakfast buffet | 20 sq m | 1 Double Bed | Collect and Redeem	€177	€129
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Standard Double Room-Non-Smoking	Sleeps 2 | Free WiFi | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€131	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Renewal Standard Twin Non-smoking	Sleeps 2 | Free WiFi | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€135	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Twin Room with Breakfast, Non Smoking	Sleeps 2 | Free WiFi | Breakfast buffet | 2 Single Beds | Collect and Redeem	€185	€135
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Standard Twin Room with Breakfast, Non Smoking	Sleeps 4 | Free WiFi | Breakfast buffet | 2 Double Beds | Collect and Redeem	€202	€147
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Deluxe Twin Room, Non Smoking (33sqm)	Sleeps 4 | Free WiFi | 33 sq m | 2 Large Single Beds | Collect and Redeem	€208	€152
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Deluxe Twin Room with Breakfast, Non Smoking (33 sqm)	Sleeps 4 | Free WiFi | Breakfast buffet | 2 Large Single Beds | Collect and Redeem	€243	€177
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Deluxe Twin Room, Non Smoking (40sqm)	Sleeps 4 | 40 sq m | 2 Large Single Beds	sold out	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Triple Room Breakfast Included Non Smoking	Sleeps 3 | 25 sq m | 3 Single Beds	sold out	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Deluxe Twin Room with Breakfast, Non Smoking (40 sqm)	Sleeps 4 | 2 Large Single Beds	sold out	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Superior Single Room, Non Smoking	Sleeps 1 | 16 sq m | 1 Double Bed	sold out	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Superior Single Room Breakfast Included Non Smoking	Sleeps 1 | 16 sq m | 1 Double Bed	sold out	
Shinjuku Washington Hotel Annex	3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336	Triple Room, Non Smoking	Sleeps 3 | 25 sq m | 3 Single Beds	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Standard Room for Two People, Non Smoking (Tower/view not specified)	Reserve now, pay later | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect	€102	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg View Room for Two People, Non Smoking (17th or higher floor)	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect	€110	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	West Bldg Superior Room for Two People, Non Smoking (14th floor)	City view | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg Top Floor Deluxe Twin Room, Non Smoking (20th floor)	City view | Sleeps 2 | Free WiFi | 24 sq m | 2 Large Single Beds	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg View Room for One Person, Non Smoking (17th or higher floor)	City view | Sleeps 1 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg Standard Room for One Person, Non Smoking (12th or lower floor)	Sleeps 1 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	West Bldg Top Floor Superior Twin Room, Non Smoking (14th floor)	City view | Sleeps 2 | Free WiFi | 26 sq m | 2 Large Single Beds	sold out	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	17 Sqm, Superior Queen Room	Reserve now, pay later | Sleeps 2 | Free WiFi | 17 sq m | 1 Queen Bed | Collect	€117	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	16Sqm Superior Double Room with Sofa - Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 16 sq m | 1 Queen Bed | Collect	€117	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	17 Sqm, Superior Twin Room (Bed Type: Single bed is arranged)	Reserve now, pay later | Sleeps 2 | Free WiFi | 17 sq m | 2 Single Beds | Collect	€117	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin, No Smoke, Cleaning Per 3Days	Free WiFi | 17 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€117	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Queen No Smoke, Cleaning Per 3Days	Free WiFi | 17 sq m | 1 Queen Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€117	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	20Sqm Deluxe Queen Room - Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 20 sq m | 1 Queen Bed | Collect	€132	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	20 Sqm, Deluxe Twin Room (Bed Type: Single bed is arranged)	Reserve now, pay later | Sleeps 2 | Free WiFi | 20 sq m | 2 Single Beds | Collect	€132	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	17 Sqm, Superior Queen Room, Park View	Reserve now, pay later | Park view | Sleeps 2 | Free WiFi | 17 sq m | 1 Queen Bed | Collect	€132	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	17 Sqm, Superior Twin Room, Park View (Bed Type: Single bed is arranged)	Reserve now, pay later | Park view | Sleeps 2 | Free WiFi | 17 sq m | 2 Single Beds | Collect	€132	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Park View No Smoke Cleaning Per 3Day	Free WiFi | 17 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€132	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	20 Sqm, Deluxe Twin Room, Park View (Bed Type: Single bed is arranged)	Reserve now, pay later | Park view | Sleeps 2 | Free WiFi | 20 sq m | 2 Single Beds | Collect	€136	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	21 Sqm, Deluxe Triple Room (Bed Type: Single bed is arranged)	Reserve now, pay later | Sleeps 3 | Free WiFi | 21 sq m | 3 Single Beds | Collect	€195	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	20 Sqm, Park View Deluxe Triple Room, Non-smoking (Bed Type: Single bed is arranged)	Reserve now, pay later | Park view | Sleeps 3 | Free WiFi | 20 sq m | 3 Single Beds | Collect	€204	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	14 Sqm, Standard Twin Room (Bed Type: Single bed is arranged)	Sleeps 2 | Free WiFi | 14 sq m | 2 Single Beds	sold out	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	14 Sqm, Standard Double Room	Sleeps 2 | Free WiFi | 14 sq m | 1 Double Bed	sold out	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	16 Sqm, Superior Double Room	Sleeps 2 | Free WiFi | 16 sq m | 1 Double Bed	sold out	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	16 Sqm, Superior Single Room	Sleeps 1 | Free WiFi | 16 sq m | 1 Large Single Bed	sold out	
THE KNOT TOKYO Shinjuku	4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	14 Sqm, Standard Single Room on the 1st. Floor	Sleeps 1 | Free WiFi | 14 sq m | 1 Large Single Bed	sold out	
Sotetsu Fresa Inn Higashi Shinjuku	7-27-9 Shinjuku Shinjuku-ku, Tokyo, Tokyo-to, 160-0022	Double Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 14 sq m | 1 Double Bed | Collect	€118	€106
Sotetsu Fresa Inn Higashi Shinjuku	7-27-9 Shinjuku Shinjuku-ku, Tokyo, Tokyo-to, 160-0022	Double Room	Sleeps 2 | Free WiFi | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€118	
Sotetsu Fresa Inn Higashi Shinjuku	7-27-9 Shinjuku Shinjuku-ku, Tokyo, Tokyo-to, 160-0022	Twin Room for 4 People (2 Adult and 2 Children), Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 21 sq m | 2 Large Single Beds | Collect	€151	€136
Sotetsu Fresa Inn Higashi Shinjuku	7-27-9 Shinjuku Shinjuku-ku, Tokyo, Tokyo-to, 160-0022	Single Room, Non Smoking	Sleeps 1 | 14 sq m | 1 Double Bed	sold out	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Standard Semi-double Room, Non Smoking (For 2 Adults)	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 14 sq m | 1 Large Single Bed | Collect	€98	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Standard Semi Double【Non-Smoking】	Sleeps 2 | Free WiFi | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€98	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Standard Double Room, Non Smoking (For 2 Adults)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 16 sq m | 1 Double Bed | Collect	€106	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Standard Double【Non-Smoking】	Sleeps 2 | Free WiFi | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€107	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Standard Twin Room, Non Smoking (For 2 Adults)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 18 sq m | 2 Single Beds | Collect	€119	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Standard Twin【Non-Smoking】	Sleeps 2 | Free WiFi | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€119	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Superior Twin Room, Non Smoking (For 2 Adults)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 20 sq m | 2 Single Beds | Collect	€126	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Panoramic Twin Room with terrace, Non Smoking (For 2 Adults)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 37 sq m | 2 Large Single Beds | Collect and Redeem	€254	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Panoramic Triple Room with terrace, Non Smoking (For 3 Adults)	Reserve now, pay later | City view | Sleeps 5 | Free WiFi | 37 sq m | 2 Large Single Beds and 1 Large Single Murphy Bed | Collect and Redeem	€254	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Superior View Twin Room, Non Smoking (For 2 Adults)	City view | Sleeps 4 | 22 sq m | 2 Large Single Beds	sold out	
HOTEL MYSTAYS Nishi Shinjuku	7-14-14 Nishishinjuku, Tokyo, Tokyo, 160-0023	Standard Single Room, Non Smoking (For 1 Adult)	City view | Sleeps 1 | 12 sq m | 1 Large Single Bed	sold out	
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Queen Room, Non Smoking (21 square meters)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 21 sq m | 1 King Bed | Collect	€165	€107
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Run of House, Non Smoking (Room Selected at Check-In by hotel, No bed type guaranteed)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 22 sq m | 2 Single Beds | Collect	€156	€82
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Double Room, Non Smoking (19 square meters)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 19 sq m | 1 Queen Bed | Collect	€156	€101
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Twin Room, Non Smoking (22 square meters)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 22 sq m | 2 Large Single Beds | Collect	€165	€107
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Corner Twin Room, Non Smoking (26 square meters)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 26 sq m | 2 Large Single Beds | Collect	€208	€111
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Superior Twin Room, Non Smoking (25 square meters)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 25 sq m | 2 Large Single Beds | Collect	€184	€138
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Twin Room with Extra Bed, Non Smoking (22 square meters)	Reserve now, pay later | City view | Sleeps 5 | Free WiFi | 22 sq m | 2 Large Single Beds and 1 Single Trundle Bed | Collect and Redeem	€212	€138
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Corner Twin Room with Extra Bed, Non Smoking (26 square meters)	Reserve now, pay later | City view | Sleeps 5 | Free WiFi | 26 sq m | 2 Large Single Beds and 1 Single Bed | Collect	€271	€176
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Double Room Single Use, Non Smoking (19 square meters)	City view | Sleeps 1 | Free WiFi | 19 sq m | 1 Queen Bed	sold out	
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Connecting Room, Non-Smoking (26 square meters)	City view | Sleeps 9 | Free WiFi | 26 sq m | 5 Single Beds	sold out	
Hotel Monterey Le Frere Osaka	1-12-8 Sonezakishinchi, Kita-ku, Osaka, Osaka, 530-0002	Twin Room Single Use, Non Smoking (22 square meters)	City view | Sleeps 1 | Free WiFi | 22 sq m | 2 Large Single Beds	sold out	
