hotel_name	location	room_type	features	original_price	discounted_price
SOTETSU GRAND FRESA TAKADANOBABA	1-chome-27-7 Takadanobaba, Tokyo, Tokyo, 169-0075	Standard Double Room	Sleeps 2 | Free WiFi | 1 Double Bed	sold out	
SOTETSU GRAND FRESA TAKADANOBABA	1-chome-27-7 Takadanobaba, Tokyo, Tokyo, 169-0075	Standard Twin Room, Non Smoking	Sleeps 2 | Free WiFi | 20 sq m | 2 Large Single Beds	sold out	
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Superior Family Room, Non Smoking	34 sq m | Sleeps 6 | Free WiFi | 2 Single Beds and 1 Single Bunk Bed | Collect and Redeem	€359	€123
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Grand Japanese Room, Non Smoking (For 1-5 People)	45 sq m | Sleeps 7 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 2 Single Futons | Collect and Redeem	€465	€160
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Run of House, Non smoking (Bed Type not guaranteed)	Sleeps 6 | Free WiFi | 2 Single Beds | Collect and Redeem	€359	€162
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Game Room, Non Smoking	45 sq m | Sleeps 8 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 3 Single Futons | Collect and Redeem	€465	€177
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Grand Japanese Room, Non Smoking (For 6 People)	45 sq m | Sleeps 8 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 3 Single Futons | Collect and Redeem	€576	€198
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Japanese Concept Room	45 sq m | Sleeps 8 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 3 Single Futons | Reserve now, pay later | Collect and Redeem	€465	€228
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Grand Japanese King Room, Non Smoking	45 sq m | Sleeps 4 | Free WiFi | 1 King Bed	sold out	
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Superior King Room, Non Smoking	34 sq m | Sleeps 4 | Free WiFi | 1 King Bed	sold out	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room, 1 King Bed	City view | Sleeps 4 | Free WiFi | 54 sq m | 1 King Bed | Collect and Redeem	€689	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room (2 Twin Beds)	City view | Sleeps 4 | Free WiFi | 54 sq m | 2 Single Beds | Collect and Redeem	€689	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 1 King Bed	City view | Sleeps 4 | Free WiFi | 54 sq m | 1 King Bed | Collect and Redeem	€877	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 2 Twin Beds	City view | Sleeps 4 | Free WiFi | 54 sq m | 2 Single Beds | Collect and Redeem	€877	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room Twin	Free WiFi | 54 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€879	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room King	Free WiFi | 54 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€879	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 2 Single Beds, Corner	City view | Sleeps 4 | Free WiFi | 69 sq m | 2 Single Beds | Collect and Redeem	€939	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 1 King Bed, Corner	City view | Sleeps 3 | Free WiFi | 69 sq m | 1 King Bed | Collect and Redeem	€939	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Grand Premier Garden Room, 1 King Bed	Sleeps 4 | Free WiFi | 54 sq m | 1 King Bed | Collect and Redeem	€1,002	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Grand Premier Park Room, 1 King Bed	Park view | Sleeps 4 | Free WiFi | 63 sq m | 1 King Bed | Collect and Redeem	€1,065	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Grand Premier Park Room, 2 Twin Beds	Park view | Sleeps 4 | Free WiFi | 63 sq m | 2 Single Beds | Collect and Redeem	€1,065	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room Twin	Free WiFi | 54 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€1,118	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Executive Suite, 1 King Bed	City view | Sleeps 5 | Free WiFi | 81 sq m | 1 King Bed | Collect and Redeem	€1,252	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Executive Suite, 2 Twin Beds	City view | Sleeps 5 | Free WiFi | 81 sq m | 2 Single Beds | Collect and Redeem	€1,252	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Suite, 1 King Bed	Park view | Sleeps 5 | Free WiFi | 116 sq m | 1 King Bed | Collect and Redeem	€1,753	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Suite, 2 Twin Beds	Park view | Sleeps 5 | Free WiFi | 116 sq m | 2 Single Beds | Collect and Redeem	€1,753	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Suite, 2 Single Beds (Grand)	Park view | Sleeps 5 | Free WiFi | 116 sq m | 2 Single Beds | Collect and Redeem	€2,067	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Suite, 1 King Bed (Grand)	Park view | Sleeps 5 | Free WiFi | 116 sq m | 1 King Bed | Collect and Redeem	€2,067	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Deluxe Double Room, Non Smoking	Sleeps 4 | 31 sq m | 1 Queen Bed | Collect and Redeem	€127	€115
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Luxury Twin, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 38 sq m | 2 Single Beds | Collect and Redeem	€136	€132
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Luxury Double, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 34 sq m | 1 Queen Bed | Collect and Redeem	€136	€132
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Deluxe Double Room, Non Smoking	Sleeps 4 | 31 sq m | 1 Queen Bed | Collect and Redeem	€164	€156
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Luxury Twin Room, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 38 sq m | 2 Single Beds | Collect and Redeem	€173	€165
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Luxury Double Room, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 34 sq m | 1 Queen Bed | Collect and Redeem	€173	€165
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Junior Suite Double, Non-Smoking(extra beds for person over age of 4)	Sleeps 6 | 49 sq m | 1 King Bed | Collect and Redeem	€186	€180
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Junior Suite 2 Single beds Non-Smoking(extra beds for person over age of 4)	Sleeps 6 | 42 sq m | 2 Single Beds | Collect and Redeem	€186	€180
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Junior Suite Twin Room, Non-Smoking (extra beds for person over age of 4)	Sleeps 6 | 42 sq m | 2 Single Beds | Collect and Redeem	€241	€229
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Junior Suite Double Room, Non-Smoking (extra beds for person over age of 4)	Sleeps 6 | 49 sq m | 1 King Bed | Collect and Redeem	€241	€229
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Deluxe Double Room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 2 | Free breakfast | Free minibar | Free parking | 1 Queen Bed | Collect	€303	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Luxury Double room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 3 | Free breakfast | Free minibar | Free parking | 1 Queen Bed | Collect	€313	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Luxury Twin Room, Non Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 3 | Free breakfast | Free minibar | Free parking | 2 Single Beds | Collect	€313	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Junior Suite Double room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 4 | Free breakfast | Free minibar | Free parking | 1 King Bed | Collect	€381	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Junior Suite Twin room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 4 | Free breakfast | Free minibar | Free parking | 2 Single Beds | Collect	€381	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Standard Double Room, Non Smoking	Sleeps 4 | 25 sq m | 1 Queen Bed	sold out	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Standard Double Room, Non-Smoking (Free access to pool, sauna, gym)	Sleeps 2 | 1 Queen Bed	sold out	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Standard Double Room, Non Smoking	Sleeps 4 | 25 sq m | 1 Queen Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double Room, Non Smoking	Sleeps 3 | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€140	€101
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Economy Double Room, Non Smoking	Sleeps 3 | Free WiFi | 13 sq m | 1 Double Bed | Collect and Redeem	€136	€98
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Non Smoking (Remodeled Floor)	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€145	€104
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Women only, Non Smoking	Sleeps 4 | Free WiFi | 17 sq m | 2 Single Beds | Collect and Redeem	€145	€104
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Double Room, Non Smoking	Sleeps 3 | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€149	€107
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 20 sq m | 2 Single Beds | Collect and Redeem	€149	€107
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Room, Non Smoking(Remodeled Floor)	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€157	€113
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Semidouble with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 13 sq m | 1 Double Bed | Collect and Redeem	€173	€124
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€177	€127
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Ladies Twin with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 17 sq m | 2 Single Beds | Collect and Redeem	€181	€130
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€181	€130
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Double with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€185	€133
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin with Breakfast, Non Smoking (breakfast charge for 6yo & under)	Sleeps 2 | Breakfast buffet | Free WiFi | 20 sq m | 2 Single Beds | Collect and Redeem	€185	€133
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Semidouble Non Smoking	Free WiFi | 13 sq m | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€138	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin with Breakfast, Non Smoking(Remodeled Floor)	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€193	€139
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double Non-Smoking	Free WiFi | 18 sq m | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€142	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Non Smoking	Free WiFi | 19 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€151	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room, Non Smoking	Sleeps 5 | Free WiFi | 24 sq m | 3 Single Beds | Collect and Redeem	€212	€152
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple with Breakfast, Non Smoking	Sleeps 3 | Breakfast buffet | Free WiFi | 24 sq m | 3 Single Beds | Collect and Redeem	€265	€191
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 3 | Free WiFi | 3 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Ladies Single with Breakfast, Non Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Non Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Single Room, Women only, Non Smoking	Sleeps 2 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 1 | Free WiFi | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin with Breakfast, Non Smoking	Sleeps 2 | Free WiFi | 17 sq m | 2 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Non Smoking (Remodeled Floor)	Sleeps 2 | Free WiFi | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 17 sq m | 2 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Non Smoking	Sleeps 2 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room, Non Smoking (Remodeled Floor)	Sleeps 5 | Free WiFi | 3 Single Beds	sold out	
Onyado Nono Asakusa Bettei	Asakusa 2-7-26, Taito City, Tokyo, Tokyo, 111-0032	Basic Double Room	Reserve now, pay later | Sleeps 2 | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€171	€125
Onyado Nono Asakusa Bettei	Asakusa 2-7-26, Taito City, Tokyo, Tokyo, 111-0032	Basic Room	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect and Redeem	€179	€131
Onyado Nono Asakusa Bettei	Asakusa 2-7-26, Taito City, Tokyo, Tokyo, 111-0032	Basic Room	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 Queen Bed | Collect and Redeem	€189	€139
Onyado Nono Asakusa Bettei	Asakusa 2-7-26, Taito City, Tokyo, Tokyo, 111-0032	Basic Room	Reserve now, pay later | Sleeps 2 | Free WiFi | 1 King Bed | Collect and Redeem	€198	€145
Onyado Nono Asakusa Bettei	Asakusa 2-7-26, Taito City, Tokyo, Tokyo, 111-0032	Basic Twin Room	Reserve now, pay later | Sleeps 2 | Free WiFi | 2 Single Beds | Collect and Redeem	€206	€151
Onyado Nono Asakusa Bettei	Asakusa 2-7-26, Taito City, Tokyo, Tokyo, 111-0032	Basic Triple Room	Reserve now, pay later | Sleeps 4 | Free WiFi | 2 Single Beds and 1 Double Bed | Collect and Redeem	€399	€293
Onyado Nono Asakusa Bettei	Asakusa 2-7-26, Taito City, Tokyo, Tokyo, 111-0032	Deluxe Triple Room	Reserve now, pay later | Sleeps 4 | Breakfast buffet | Free WiFi | 2 Single Beds and 1 Double Bed | Collect and Redeem	€416	€305
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 1 King Bed	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 21 sq m | 1 King Bed | Collect and Redeem	€231	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 21 sq m | 2 Single Beds | Collect and Redeem	€231	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior King	Free WiFi | 22 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€236	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Twin	Free WiFi | 22 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€236	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Room, 1 King Bed	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 25 sq m | 1 King Bed | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 27 sq m | 2 Single Beds | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Triple Room	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 27 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe King	Free WiFi | 25 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€251	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 32 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Triple Room, 3 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 37 sq m | 3 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds, Accessible	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 37 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Executive Room, Multiple Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 46 sq m | 2 Large Single Beds | Collect and Redeem	€423	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite, 1 King Bed (Garden)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 44 sq m | 1 King Bed | Collect	€469	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 2 Single Beds	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 2 Single Beds | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 1 King Bed	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 1 King Bed | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (PARKROYAL)	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 53 sq m | 1 King Bed | Collect and Redeem	€561	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 1 King Bed	City view | Sleeps 2 | Free WiFi | 32 sq m | 1 King Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 1 Double Bed	City view | Sleeps 2 | Free WiFi | 21 sq m | 1 Double Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (Japanese)	City view | Sleeps 6 | Free WiFi | 61 sq m | 6 Single Futons	sold out	
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Economy Double, 1 Double Bed	Sleeps 3 | Free wired internet | 20 sq m | 1 Double Bed | Collect and Redeem	€229	€172
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Economy Double, Tokyo Tower View	Sleeps 3 | Free wired internet | 20 sq m | 1 Double Bed | Collect and Redeem	€260	€195
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Standard Double	Sleeps 3 | Free wired internet | 26 sq m | 1 Queen Bed | Collect and Redeem	€300	€225
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Standard Twin	Sleeps 4 | Free wired internet | 26 sq m | 2 Single Beds | Collect and Redeem	€300	€225
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Standard King	Sleeps 3 | Free wired internet | 26 sq m | 1 King Bed | Collect and Redeem	€321	€240
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Moderate Double	Sleeps 3 | Free wired internet | 30 sq m | 1 Queen Bed | Collect and Redeem	€351	€264
