hotel_name	location	room_type	features	original_price	discounted_price
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Luxury Double, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 34 sq m | 1 Queen Bed | Collect and Redeem	€136	€132
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Deluxe Double Room, Non Smoking	Sleeps 4 | 31 sq m | 1 Queen Bed | Collect and Redeem	€164	€156
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Luxury Twin Room, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 38 sq m | 2 Single Beds | Collect and Redeem	€173	€165
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Luxury Double Room, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 34 sq m | 1 Queen Bed | Collect and Redeem	€173	€165
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Junior Suite Double, Non-Smoking(extra beds for person over age of 4)	Sleeps 6 | 49 sq m | 1 King Bed | Collect and Redeem	€186	€180
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Junior Suite 2 Single beds Non-Smoking(extra beds for person over age of 4)	Sleeps 6 | 42 sq m | 2 Single Beds | Collect and Redeem	€186	€180
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Junior Suite Twin Room, Non-Smoking (extra beds for person over age of 4)	Sleeps 6 | 42 sq m | 2 Single Beds | Collect and Redeem	€241	€229
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Junior Suite Double Room, Non-Smoking (extra beds for person over age of 4)	Sleeps 6 | 49 sq m | 1 King Bed | Collect and Redeem	€241	€229
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Deluxe Double Room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 2 | Free breakfast | Free minibar | Free parking | 1 Queen Bed | Collect	€303	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Luxury Double room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 3 | Free breakfast | Free minibar | Free parking | 1 Queen Bed | Collect	€313	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Luxury Twin Room, Non Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 3 | Free breakfast | Free minibar | Free parking | 2 Single Beds | Collect	€313	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Junior Suite Double room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 4 | Free breakfast | Free minibar | Free parking | 1 King Bed | Collect	€381	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Junior Suite Twin room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 4 | Free breakfast | Free minibar | Free parking | 2 Single Beds | Collect	€381	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Standard Double Room, Non Smoking	Sleeps 4 | 25 sq m | 1 Queen Bed	sold out	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Standard Double Room, Non-Smoking (Free access to pool, sauna, gym)	Sleeps 2 | 1 Queen Bed	sold out	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Standard Double Room, Non Smoking	Sleeps 4 | 25 sq m | 1 Queen Bed	sold out	
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Superior Family Room, Non Smoking	34 sq m | Sleeps 6 | Free WiFi | 2 Single Beds and 1 Single Bunk Bed | Collect and Redeem	€359	€123
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Grand Japanese Room, Non Smoking (For 1-5 People)	45 sq m | Sleeps 7 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 2 Single Futons | Collect and Redeem	€465	€160
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Run of House, Non smoking (Bed Type not guaranteed)	Sleeps 6 | Free WiFi | 2 Single Beds | Collect and Redeem	€359	€162
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Game Room, Non Smoking	45 sq m | Sleeps 8 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 3 Single Futons | Collect and Redeem	€465	€177
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Grand Japanese Room, Non Smoking (For 6 People)	45 sq m | Sleeps 8 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 3 Single Futons | Collect and Redeem	€576	€198
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Japanese Concept Room	45 sq m | Sleeps 8 | Free WiFi | 2 Single Beds, 1 Single Sofa Bed and 3 Single Futons | Reserve now, pay later | Collect and Redeem	€465	€228
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Grand Japanese King Room, Non Smoking	45 sq m | Sleeps 4 | Free WiFi | 1 King Bed	sold out	
MONday Apart Premium Akihabara Asakusabashi Sta.	1-5-2 Asakusabashi, Taito, Tokyo, Tokyo, 111-0053	Superior King Room, Non Smoking	34 sq m | Sleeps 4 | Free WiFi | 1 King Bed	sold out	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room, 1 King Bed	City view | Sleeps 4 | Free WiFi | 54 sq m | 1 King Bed | Collect and Redeem	€689	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room (2 Twin Beds)	City view | Sleeps 4 | Free WiFi | 54 sq m | 2 Single Beds | Collect and Redeem	€689	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 1 King Bed	City view | Sleeps 4 | Free WiFi | 54 sq m | 1 King Bed | Collect and Redeem	€877	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 2 Twin Beds	City view | Sleeps 4 | Free WiFi | 54 sq m | 2 Single Beds | Collect and Redeem	€877	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room Twin	Free WiFi | 54 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€879	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Room King	Free WiFi | 54 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€879	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 2 Single Beds, Corner	City view | Sleeps 4 | Free WiFi | 69 sq m | 2 Single Beds | Collect and Redeem	€939	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room, 1 King Bed, Corner	City view | Sleeps 3 | Free WiFi | 69 sq m | 1 King Bed | Collect and Redeem	€939	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Grand Premier Garden Room, 1 King Bed	Sleeps 4 | Free WiFi | 54 sq m | 1 King Bed | Collect and Redeem	€1,002	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Grand Premier Park Room, 1 King Bed	Park view | Sleeps 4 | Free WiFi | 63 sq m | 1 King Bed | Collect and Redeem	€1,065	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Grand Premier Park Room, 2 Twin Beds	Park view | Sleeps 4 | Free WiFi | 63 sq m | 2 Single Beds | Collect and Redeem	€1,065	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Room Twin	Free WiFi | 54 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€1,118	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Executive Suite, 1 King Bed	City view | Sleeps 5 | Free WiFi | 81 sq m | 1 King Bed | Collect and Redeem	€1,252	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Executive Suite, 2 Twin Beds	City view | Sleeps 5 | Free WiFi | 81 sq m | 2 Single Beds | Collect and Redeem	€1,252	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Suite, 1 King Bed	Park view | Sleeps 5 | Free WiFi | 116 sq m | 1 King Bed | Collect and Redeem	€1,753	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Deluxe Suite, 2 Twin Beds	Park view | Sleeps 5 | Free WiFi | 116 sq m | 2 Single Beds | Collect and Redeem	€1,753	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Suite, 2 Single Beds (Grand)	Park view | Sleeps 5 | Free WiFi | 116 sq m | 2 Single Beds | Collect and Redeem	€2,067	
The Peninsula Tokyo	1-8-1 Yuraku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0006	Premier Suite, 1 King Bed (Grand)	Park view | Sleeps 5 | Free WiFi | 116 sq m | 1 King Bed | Collect and Redeem	€2,067	
SOTETSU GRAND FRESA TAKADANOBABA	1-chome-27-7 Takadanobaba, Tokyo, Tokyo, 169-0075	Superior Double Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 14 sq m | 1 Queen Bed | Collect	€123	€109
SOTETSU GRAND FRESA TAKADANOBABA	1-chome-27-7 Takadanobaba, Tokyo, Tokyo, 169-0075	Superior Triple Room, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 2 Large Single Beds | Collect	€160	€144
SOTETSU GRAND FRESA TAKADANOBABA	1-chome-27-7 Takadanobaba, Tokyo, Tokyo, 169-0075	Deluxe Twin Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 25 sq m | 2 Large Single Beds | Collect	€163	€145
SOTETSU GRAND FRESA TAKADANOBABA	1-chome-27-7 Takadanobaba, Tokyo, Tokyo, 169-0075	Standard Double Room	Sleeps 2 | Free WiFi | 1 Double Bed	sold out	
SOTETSU GRAND FRESA TAKADANOBABA	1-chome-27-7 Takadanobaba, Tokyo, Tokyo, 169-0075	Standard Twin Room, Non Smoking	Sleeps 2 | Free WiFi | 20 sq m | 2 Large Single Beds	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 1 King Bed	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 21 sq m | 1 King Bed | Collect and Redeem	€231	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 21 sq m | 2 Single Beds | Collect and Redeem	€231	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior King	Free WiFi | 22 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€236	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Twin	Free WiFi | 22 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€236	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Room, 1 King Bed	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 25 sq m | 1 King Bed | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 27 sq m | 2 Single Beds | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Triple Room	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 27 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe King	Free WiFi | 25 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€251	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 32 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Triple Room, 3 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 37 sq m | 3 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds, Accessible	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 37 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Executive Room, Multiple Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 46 sq m | 2 Large Single Beds | Collect and Redeem	€423	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite, 1 King Bed (Garden)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 44 sq m | 1 King Bed | Collect	€469	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 2 Single Beds	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 2 Single Beds | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 1 King Bed	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 1 King Bed | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (PARKROYAL)	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 53 sq m | 1 King Bed | Collect and Redeem	€561	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 1 King Bed	City view | Sleeps 2 | Free WiFi | 32 sq m | 1 King Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 1 Double Bed	City view | Sleeps 2 | Free WiFi | 21 sq m | 1 Double Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (Japanese)	City view | Sleeps 6 | Free WiFi | 61 sq m | 6 Single Futons	sold out	
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Standard Room, Non Smoking (2 people)	Reserve now, pay later | Sleeps 2 | Free wired internet | 13 sq m | 1 Double Bed | Collect	€87	€79
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Superior Double Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free wired internet | 17 sq m | 1 Double Bed | Collect	€87	€79
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Standard Room (2 people, electronic cigarette only)	Reserve now, pay later | Sleeps 2 | Free wired internet | 13 sq m | 1 Double Bed | Collect	€87	€79
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Standard Room, Smoking (2 people)	Reserve now, pay later | Sleeps 2 | Free wired internet | 13 sq m | 1 Double Bed | Collect	€87	€79
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Standard Room (1 person, electronic cigarette only)	Sleeps 1 | Free wired internet | 13 sq m | 1 Double Bed	sold out	
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Superior Double Room, Smoking	Sleeps 2 | Free wired internet | 17 sq m | 1 Double Bed	sold out	
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Superior Double Room (electronic cigarette only)	Sleeps 2 | Free wired internet | 17 sq m | 1 Double Bed	sold out	
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Twin Room, Non Smoking	Sleeps 2 | Free wired internet | 19 sq m | 2 Single Beds	sold out	
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Standard Room, Non Smoking (1 person)	City view | Sleeps 1 | Free wired internet | 13 sq m | 1 Double Bed	sold out	
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Double Room, Accessible, Non Smoking	Sleeps 2 | Free wired internet | 20 sq m | 1 Double Bed	sold out	
APA Hotel Asakusabashi Ekimae	1-27-9 Asakusabashi, Taito-ku, Tokyo, Tokyo, 111-0053	Standard Room, Smoking (1 person)	Sleeps 1 | Free wired internet | 13 sq m | 1 Double Bed	sold out	
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Economy Double, 1 Double Bed	Sleeps 3 | Free wired internet | 20 sq m | 1 Double Bed | Collect and Redeem	€229	€172
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Economy Double, Tokyo Tower View	Sleeps 3 | Free wired internet | 20 sq m | 1 Double Bed | Collect and Redeem	€260	€195
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Standard Double	Sleeps 3 | Free wired internet | 26 sq m | 1 Queen Bed | Collect and Redeem	€300	€225
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Standard Twin	Sleeps 4 | Free wired internet | 26 sq m | 2 Single Beds | Collect and Redeem	€300	€225
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Standard King	Sleeps 3 | Free wired internet | 26 sq m | 1 King Bed | Collect and Redeem	€321	€240
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Moderate Double	Sleeps 3 | Free wired internet | 30 sq m | 1 Queen Bed | Collect and Redeem	€351	€264
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	"Standard Double ""A Secondary House"" -Coordinated by IDC OTSUKA"	Sleeps 3 | Free wired internet | 26 sq m | 1 Double Bed | Collect and Redeem	€322	€290
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	"Standard Double ""A Home"" -Coordinated by IDC OTSUKA"	Sleeps 3 | Free wired internet | 26 sq m | 1 Double Bed | Collect and Redeem	€322	€290
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Superior Twin	Sleeps 2 | Free wired internet | 38 sq m | 2 Single Beds | Collect and Redeem	€364	€328
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Superior Twin Room (For 3 People only), Non Smoking	Sleeps 5 | Free wired internet | 38 sq m | 2 Single Beds | Collect and Redeem	€390	€351
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Junior Suite King	Sleeps 3 | Free wired internet | 57 sq m | 1 King Bed | Collect and Redeem	€485	€364
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Junior Suite Twin	Sleeps 4 | Free wired internet | 57 sq m | 2 Single Beds | Collect and Redeem	€485	€364
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Junior Suite Twin Room (For 3-4 People only), Non Smoking	Sleeps 6 | Free wired internet | 2 Large Single Beds | Collect and Redeem	€510	€382
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Deluxe King	Sleeps 3 | Free wired internet | 50 sq m | 1 King Bed | Collect and Redeem	€440	€396
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Deluxe King Room (For 3 People only), Non Smoking	Sleeps 4 | Free wired internet | 50 sq m | 1 King Bed | Collect and Redeem	€465	€419
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	"Junior Suite Twin ""Play"" -Coordinated by THE CONRAN SHOP"	Sleeps 4 | Free wired internet | 57 sq m | 2 Single Beds | Collect and Redeem	€522	€470
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	Japanese Junior Suite King	Sleeps 3 | Free wired internet | 57 sq m | 1 King Bed	sold out	
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	"Standard Double ""Think"" -Coordinated by THE CONRAN SHOP"	Sleeps 3 | Free wired internet | 26 sq m | 1 Double Bed	sold out	
The Royal Park Hotel Iconic Tokyo Shiodome	1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, Tokyo, 105-8333	"Standard Double ""SOHO Style"" -Coordinated by IDC OTSUKA"	Sleeps 3 | Free wired internet | 26 sq m | 1 Double Bed	sold out	
APA Hotel & Resort Nishishinjuku Gochome Eki Tower	3-14-1 Honmachi, Shibuya-ku, Tokyo, Tokyo, 151-0071	Double Room, 1 Bedroom, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 10 sq m | 1 Large Single Bed | Collect and Redeem	€77	
APA Hotel & Resort Nishishinjuku Gochome Eki Tower	3-14-1 Honmachi, Shibuya-ku, Tokyo, Tokyo, 151-0071	Double Room, 1 Bedroom, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 10 sq m | 1 Double Bed | Collect	€90	
APA Hotel & Resort Nishishinjuku Gochome Eki Tower	3-14-1 Honmachi, Shibuya-ku, Tokyo, Tokyo, 151-0071	Double Room, 1 Bedroom, Non Smoking, City View (High Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 10 sq m | 1 Double Bed | Collect	€97	
APA Hotel & Resort Nishishinjuku Gochome Eki Tower	3-14-1 Honmachi, Shibuya-ku, Tokyo, Tokyo, 151-0071	Twin Room, Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 13 sq m | 2 Single Beds | Collect	€125	
APA Hotel & Resort Nishishinjuku Gochome Eki Tower	3-14-1 Honmachi, Shibuya-ku, Tokyo, Tokyo, 151-0071	Single Room, Non Smoking	Sleeps 2 | Free WiFi | 10 sq m | 1 Single Bed	sold out	
APA Hotel & Resort Nishishinjuku Gochome Eki Tower	3-14-1 Honmachi, Shibuya-ku, Tokyo, Tokyo, 151-0071	Double Room, 1 Bedroom, Non Smoking, City View	City view | Sleeps 3 | Free WiFi | 10 sq m | 1 Large Single Bed	sold out	
APA Hotel & Resort Nishishinjuku Gochome Eki Tower	3-14-1 Honmachi, Shibuya-ku, Tokyo, Tokyo, 151-0071	Single Room, Non Smoking, City View	City view | Sleeps 2 | Free WiFi | 10 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double Room, Non Smoking	Sleeps 3 | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€140	€101
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Economy Double Room, Non Smoking	Sleeps 3 | Free WiFi | 13 sq m | 1 Double Bed | Collect and Redeem	€136	€98
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Non Smoking (Remodeled Floor)	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€145	€104
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Women only, Non Smoking	Sleeps 4 | Free WiFi | 17 sq m | 2 Single Beds | Collect and Redeem	€145	€104
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Double Room, Non Smoking	Sleeps 3 | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€149	€107
